ISO3,cohortYear,vaccine,coverage
TGO,2009,BCG,19.4
TGO,2009,DTP1,72
TGO,2009,DTP1,71
TGO,2009,DTP1,87
TGO,2009,DTP1,16
TGO,2009,DTP3,59.1
TGO,2009,DTP3,64.5
TGO,2009,DTP3,72.4
TGO,2009,DTP3,7.9
TGO,2009,FULL,29.7
TGO,2009,FULL,42.4
TGO,2009,FULL,43.7
TGO,2009,FULL,1.3
TGO,2009,HepB1,18
TGO,2009,HepB1,16.2
TGO,2009,HepB1,21.7
TGO,2009,HepB1,5.5
TGO,2009,HepB3,14.2
TGO,2009,HepB3,14.2
TGO,2009,HepB3,16.3
TGO,2009,HepB3,2.1
TGO,2009,HepBB,5.1
TGO,2009,HepBB,1.4
TGO,2009,HepBB,5.1
TGO,2009,HepBB,3.7
TGO,2009,MCV1,65.4
TGO,2009,MCV1,59.9
TGO,2009,MCV1,66.2
TGO,2009,MCV1,6.3
TGO,2009,PAB,66.9
TGO,2009,Pol1,87.5
TGO,2009,Pol1,66.3
TGO,2009,Pol1,88.1
TGO,2009,Pol1,21.8
TGO,2009,Pol3,65.4
TGO,2009,Pol3,59.9
TGO,2009,Pol3,66.2
TGO,2009,Pol3,6.3
TGO,2009,TT2+,56.5
TGO,2009,YFV,60.3
TGO,2009,YFV,49.3
TGO,2009,YFV,64
TGO,2009,YFV,14.7
TGO,2011,BCG,96.9
TGO,2011,DTP1,71.4
TGO,2011,DTP1,93.5
TGO,2011,DTP3,64.5
TGO,2011,DTP3,84.1
TGO,2011,FULL,52.4
TGO,2011,FULL,37.3
TGO,2011,FULL,70
TGO,2011,HepB1,71.4
TGO,2011,HepB1,93.5
TGO,2011,HepB3,64.5
TGO,2011,HepB3,84.1
TGO,2011,Hib1,71.4
TGO,2011,Hib1,93.5
TGO,2011,Hib3,64.5
TGO,2011,Hib3,84.1
TGO,2011,MCV1,54
TGO,2011,MCV1,71.7
TGO,2011,PAB,38.2
TGO,2011,Pol1,71.3
TGO,2011,Pol1,93.5
TGO,2011,Pol3,64.4
TGO,2011,Pol3,83.8
TGO,2011,YFV,54
TGO,2011,YFV,71.6
TGO,2010,BCG,90.6
TGO,2010,DTP1,87.2
TGO,2010,DTP3,75.1
TGO,2010,FULL,40.1
TGO,2010,FULL (+YFV),39.5
TGO,2010,HepB1,87.2
TGO,2010,HepB3,75.1
TGO,2010,Hib1,87.2
TGO,2010,Hib3,75.1
TGO,2010,MCV1,64.8
TGO,2010,Pol1,89.2
TGO,2010,Pol3,55.4
TGO,2010,YFV,63.2
TGO,2011,BCG,92
TGO,2011,DTP1,90.1
TGO,2011,DTP3,77.2
TGO,2011,FULL,45.8
TGO,2011,FULL (+YFV),45.2
TGO,2011,HepB1,90.1
TGO,2011,HepB3,77.2
TGO,2011,Hib1,90.1
TGO,2011,Hib3,77.2
TGO,2011,MCV1,68.3
TGO,2011,Pol1,92.1
TGO,2011,Pol3,58.9
TGO,2011,YFV,66.7
TGO,2012,BCG,93.1
TGO,2012,DTP1,91.2
TGO,2012,DTP3,76.6
TGO,2012,FULL,45.1
TGO,2012,FULL (+YFV),44.3
TGO,2012,HepB1,91.2
TGO,2012,HepB3,76.6
TGO,2012,Hib1,91.2
TGO,2012,Hib3,76.6
TGO,2012,MCV1,63.4
TGO,2012,Pol1,92.7
TGO,2012,Pol3,61.6
TGO,2012,YFV,61.9
TGO,2013,BCG,95
TGO,2013,BCG,69.5
TGO,2013,BCG,95.3
TGO,2013,BCG,25.8
TGO,2013,DTP1,93.1
TGO,2013,DTP1,68.1
TGO,2013,DTP1,93.2
TGO,2013,DTP1,25.1
TGO,2013,DTP3,81.6
TGO,2013,DTP3,63.4
TGO,2013,DTP3,82.8
TGO,2013,DTP3,19.4
TGO,2013,FULL,54.8
TGO,2013,FULL,55.3
TGO,2013,FULL,61.5
TGO,2013,FULL,6.1
TGO,2013,FULL (+YFV),54.1
TGO,2013,FULL (+YFV),54.9
TGO,2013,FULL (+YFV),61
TGO,2013,FULL (+YFV),6.1
TGO,2013,HepB1,93.1
TGO,2013,HepB1,68.1
TGO,2013,HepB1,93.2
TGO,2013,HepB1,25.1
TGO,2013,HepB3,81.6
TGO,2013,HepB3,63.4
TGO,2013,HepB3,82.8
TGO,2013,HepB3,19.4
TGO,2013,Hib1,93.1
TGO,2013,Hib1,68.1
TGO,2013,Hib1,93.2
TGO,2013,Hib1,25.1
TGO,2013,Hib3,81.6
TGO,2013,Hib3,63.4
TGO,2013,Hib3,82.8
TGO,2013,Hib3,19.4
TGO,2013,MCV1,66.2
TGO,2013,MCV1,56.2
TGO,2013,MCV1,74.3
TGO,2013,MCV1,18.1
TGO,2013,PAB,77
TGO,2013,Pol1,93.9
TGO,2013,Pol1,68.4
TGO,2013,Pol1,94
TGO,2013,Pol1,25.6
TGO,2013,Pol3,73
TGO,2013,Pol3,63.7
TGO,2013,Pol3,74.2
TGO,2013,Pol3,10.5
TGO,2013,TT2+,61.9
TGO,2013,YFV,64.8
TGO,2013,YFV,55.5
TGO,2013,YFV,72.9
TGO,2013,YFV,17.5
THA,2002,BCG,99.5
THA,2002,DTP3,97.6
THA,2002,HepB3,96
THA,2002,MCV1,96.1
THA,2002,Pol3,97.6
THA,2005,BCG,98.1
THA,2005,BCG,88.5
THA,2005,BCG,98.2
THA,2005,BCG,9.7
THA,2005,DTP1,98
THA,2005,DTP1,89.2
THA,2005,DTP1,98.4
THA,2005,DTP1,9.2
THA,2005,DTP3,92.3
THA,2005,DTP3,89.1
THA,2005,DTP3,94.4
THA,2005,DTP3,5.4
THA,2005,FULL,83.8
THA,2005,FULL,87.6
THA,2005,FULL,90.2
THA,2005,FULL,2.6
THA,2005,HepB1,98.3
THA,2005,HepB1,89
THA,2005,HepB1,98.4
THA,2005,HepB1,9.4
THA,2005,HepB3,91.6
THA,2005,HepB3,88.3
THA,2005,HepB3,94.4
THA,2005,HepB3,6.1
THA,2005,MCV1,92.1
THA,2005,MCV1,86.5
THA,2005,MCV1,96.9
THA,2005,MCV1,10.4
THA,2005,PAB,89.2
THA,2005,Pol1,97.7
THA,2005,Pol1,88.5
THA,2005,Pol1,98.1
THA,2005,Pol1,9.6
THA,2005,Pol3,91.6
THA,2005,Pol3,88.3
THA,2005,Pol3,93.7
THA,2005,Pol3,5.4
THA,2005,TT2+,80.8
THA,2007,BCG,99.9
THA,2007,DTP3,98.7
THA,2007,HepB3,98.3
THA,2007,MCV1,98.1
THA,2007,Pol3,98.7
THA,2011,BCG,97.5
THA,2011,BCG,82
THA,2011,BCG,97.5
THA,2011,BCG,15.5
THA,2011,DTP1,96.3
THA,2011,DTP1,81.7
THA,2011,DTP1,96.7
THA,2011,DTP1,15
THA,2011,DTP3,87.9
THA,2011,DTP3,80.5
THA,2011,DTP3,89.9
THA,2011,DTP3,9.5
THA,2011,FULL,75.1
THA,2011,FULL,79.4
THA,2011,FULL,81.2
THA,2011,FULL,1.8
THA,2011,HepB1,92.7
THA,2011,HepB1,81.8
THA,2011,HepB1,92.8
THA,2011,HepB1,11
THA,2011,HepB3,80.7
THA,2011,HepB3,80.8
THA,2011,HepB3,83.6
THA,2011,HepB3,2.8
THA,2011,HepBB,95.5
THA,2011,HepBB,82.8
THA,2011,HepBB,95.5
THA,2011,HepBB,12.6
THA,2011,MCV1,91.9
THA,2011,MCV1,80.8
THA,2011,MCV1,95.3
THA,2011,MCV1,14.5
THA,2011,PAB,75.9
THA,2011,Pol1,96.3
THA,2011,Pol1,80.8
THA,2011,Pol1,96.4
THA,2011,Pol1,15.6
THA,2011,Pol3,89
THA,2011,Pol3,79.7
THA,2011,Pol3,90.9
THA,2011,Pol3,11.2
THA,2011,TT2+,70.8
THA,2012,BCG,100
THA,2012,DTP3,99.4
THA,2012,HepB3,99.4
THA,2012,MCV1,98.7
THA,2012,Pol3,99.4
THA,2012,BCG,96.1
THA,2012,BCG,85.1
THA,2012,BCG,96.3
THA,2012,DTP1,94.2
THA,2012,DTP1,85.5
THA,2012,DTP1,96.3
THA,2012,DTP3,86.6
THA,2012,DTP3,81.9
THA,2012,DTP3,90.4
THA,2012,FULL,67.8
THA,2012,FULL,79.8
THA,2012,FULL,81.6
THA,2012,HepB1,92.5
THA,2012,HepB1,85.8
THA,2012,HepB1,93.4
THA,2012,HepB3,80.2
THA,2012,HepB3,83.7
THA,2012,HepB3,85.9
THA,2012,MCV1,85.1
THA,2012,MCV1,83.5
THA,2012,MCV1,93.9
THA,2012,Pol1,95.1
THA,2012,Pol1,85.5
THA,2012,Pol1,96.2
THA,2012,Pol3,86.2
THA,2012,Pol3,83.5
THA,2012,Pol3,90.6
THA,2012,RCV1,85.1
THA,2012,RCV1,83.5
THA,2012,RCV1,93.9
THA,2012,TT2+,51.6
THA,2013,BCG,96.2
THA,2013,BCG,85.9
THA,2013,BCG,96.4
THA,2013,DTP1,93.9
THA,2013,DTP1,83.7
THA,2013,DTP1,94.2
THA,2013,DTP3,87.6
THA,2013,DTP3,80.1
THA,2013,DTP3,89
THA,2013,FULL,71.6
THA,2013,FULL,77.5
THA,2013,FULL,79.1
THA,2013,HepB1,93.8
THA,2013,HepB1,85.8
THA,2013,HepB1,94.1
THA,2013,HepB3,84.3
THA,2013,HepB3,83
THA,2013,HepB3,86.6
THA,2013,MCV1,89
THA,2013,MCV1,82.6
THA,2013,MCV1,92.9
THA,2013,Pol1,95.5
THA,2013,Pol1,85.6
THA,2013,Pol1,95.8
THA,2013,Pol3,85.8
THA,2013,Pol3,82.4
THA,2013,Pol3,86.9
THA,2013,RCV1,89
THA,2013,RCV1,82.6
THA,2013,RCV1,92.9
TJK,2004,BCG,94.5
TJK,2004,BCG,81
TJK,2004,BCG,94.9
TJK,2004,BCG,13.9
TJK,2004,DTP1,91
TJK,2004,DTP1,81.6
TJK,2004,DTP1,93
TJK,2004,DTP1,11.3
TJK,2004,DTP3,81.6
TJK,2004,DTP3,80.2
TJK,2004,DTP3,86.3
TJK,2004,DTP3,6.1
TJK,2004,FULL,70.6
TJK,2004,FULL,76.1
TJK,2004,FULL,77.3
TJK,2004,FULL,1.2
TJK,2004,HepB1,84.5
TJK,2004,HepB1,70.3
TJK,2004,HepB1,85.2
TJK,2004,HepB1,14.9
TJK,2004,HepB3,68.9
TJK,2004,HepB3,67
TJK,2004,HepB3,72.9
TJK,2004,HepB3,6
TJK,2004,MCV1,91.1
TJK,2004,MCV1,77.8
TJK,2004,MCV1,92
TJK,2004,MCV1,14.3
TJK,2004,Pol1,91.9
TJK,2004,Pol1,81.2
TJK,2004,Pol1,93.1
TJK,2004,Pol1,11.9
TJK,2004,Pol3,78.9
TJK,2004,Pol3,79
TJK,2004,Pol3,82.1
TJK,2004,Pol3,3.2
TJK,2006,BCG,87.5
TJK,2006,MCV1,57.3
TJK,2006,Pol1,83.3
TJK,2006,Pol3,50.3
TJK,2011,BCG,98.3
TJK,2011,BCG,90.6
TJK,2011,BCG,98.3
TJK,2011,BCG,7.6
TJK,2011,DTP1,97.4
TJK,2011,DTP1,90.6
TJK,2011,DTP1,97.5
TJK,2011,DTP1,6.9
TJK,2011,DTP3,91.7
TJK,2011,DTP3,88.5
TJK,2011,DTP3,93.1
TJK,2011,DTP3,4.6
TJK,2011,FULL,84.3
TJK,2011,FULL,85.7
TJK,2011,FULL,88.7
TJK,2011,FULL,3
TJK,2011,FULL (+HB),82
TJK,2011,FULL (+HB),84.2
TJK,2011,FULL (+HB),86.4
TJK,2011,FULL (+HB),2.2
TJK,2011,HepB1,97.4
TJK,2011,HepB1,90.6
TJK,2011,HepB1,97.5
TJK,2011,HepB1,6.9
TJK,2011,HepB3,91.7
TJK,2011,HepB3,88.5
TJK,2011,HepB3,93.1
TJK,2011,HepB3,4.6
TJK,2011,HepBB,93.4
TJK,2011,HepBB,88.5
TJK,2011,HepBB,93.4
TJK,2011,HepBB,5
TJK,2011,Hib1,97.4
TJK,2011,Hib1,90.6
TJK,2011,Hib1,97.5
TJK,2011,Hib1,6.9
TJK,2011,Hib3,91.7
TJK,2011,Hib3,88.5
TJK,2011,Hib3,93.1
TJK,2011,Hib3,4.6
TJK,2011,MCV1,91.4
TJK,2011,MCV1,88.5
TJK,2011,MCV1,95.2
TJK,2011,MCV1,6.7
TJK,2011,Pol1,97.3
TJK,2011,Pol1,90.6
TJK,2011,Pol1,97.4
TJK,2011,Pol1,6.8
TJK,2011,Pol3,91.7
TJK,2011,Pol3,88.5
TJK,2011,Pol3,92.3
TJK,2011,Pol3,3.8
TKM,2013,BCG,99.9
TKM,2013,BCG,99.6
TKM,2013,BCG,100
TKM,2013,DTP1,98.4
TKM,2013,DTP1,99
TKM,2013,DTP1,99.9
TKM,2013,DTP3,97.2
TKM,2013,DTP3,98.6
TKM,2013,DTP3,99.9
TKM,2013,FULL,95.3
TKM,2013,FULL,99.5
TKM,2013,FULL,99.6
TKM,2013,HepB1,98.4
TKM,2013,HepB1,99.1
TKM,2013,HepB1,99.9
TKM,2013,HepB3,97.2
TKM,2013,HepB3,98.5
TKM,2013,HepB3,99.9
TKM,2013,Hib1,98.4
TKM,2013,Hib1,98.9
TKM,2013,Hib1,99.9
TKM,2013,Hib3,97
TKM,2013,Hib3,98.1
TKM,2013,Hib3,99.7
TKM,2013,MCV1,99.3
TKM,2013,MCV1,99
TKM,2013,MCV1,99.8
TKM,2013,Pol1,98.6
TKM,2013,Pol1,98.9
TKM,2013,Pol1,100
TKM,2013,Pol3,97.2
TKM,2013,Pol3,98.6
TKM,2013,Pol3,99.9
TKM,2013,RCV1,99.3
TKM,2013,RCV1,99
TKM,2013,RCV1,99.8
TKM,2014,BCG,99.9
TKM,2014,BCG,99.7
TKM,2014,BCG,99.9
TKM,2014,DTP1,98.7
TKM,2014,DTP1,99.2
TKM,2014,DTP1,99.6
TKM,2014,DTP3,98
TKM,2014,DTP3,98.1
TKM,2014,DTP3,99
TKM,2014,HepB1,98.6
TKM,2014,HepB1,99.1
TKM,2014,HepB1,99.5
TKM,2014,HepB3,98
TKM,2014,HepB3,98.2
TKM,2014,HepB3,99
TKM,2014,Hib1,98.6
TKM,2014,Hib1,99.2
TKM,2014,Hib1,99.5
TKM,2014,Hib3,98
TKM,2014,Hib3,98.4
TKM,2014,Hib3,99
TKM,2014,MCV1,90.5
TKM,2014,MCV1,95.2
TKM,2014,Pol1,98.9
TKM,2014,Pol1,99.2
TKM,2014,Pol1,99.8
TKM,2014,Pol3,98.6
TKM,2014,Pol3,98.1
TKM,2014,Pol3,98.8
TKM,2014,RCV1,90.5
TKM,2014,RCV1,95.2
TLS,2001,BCG,34.5
TLS,2001,BCG,8.7
TLS,2001,BCG,37.2
TLS,2001,BCG,28.5
TLS,2001,DTP1,34.5
TLS,2001,DTP1,8.6
TLS,2001,DTP1,34.7
TLS,2001,DTP1,26.1
TLS,2001,DTP3,17.3
TLS,2001,DTP3,5.4
TLS,2001,DTP3,18.3
TLS,2001,DTP3,12.8
TLS,2001,FULL,4.4
TLS,2001,FULL,2.4
TLS,2001,FULL,4.8
TLS,2001,FULL,2.3
TLS,2001,MCV1,23.6
TLS,2001,MCV1,5.3
TLS,2001,MCV1,27.6
TLS,2001,MCV1,22.3
TLS,2001,Pol1,34
TLS,2001,Pol1,7.4
TLS,2001,Pol1,37.1
TLS,2001,Pol1,29.8
TLS,2001,Pol3,15.7
TLS,2001,Pol3,4.4
TLS,2001,Pol3,16.4
TLS,2001,Pol3,12
TLS,2001,TT2+,40.8
TLS,2002,BCG,75.1
TLS,2002,DTP1,68.1
TLS,2002,DTP3,37.5
TLS,2002,FULL,17.9
TLS,2002,MCV1,56.4
TLS,2002,Pol1,69.1
TLS,2002,Pol3,26.4
TLS,2002,TT2+,42.5
TLS,2003,BCG,25
TLS,2003,BCG,72
TLS,2003,DTP1,20
TLS,2003,DTP1,65
TLS,2003,DTP3,17
TLS,2003,DTP3,57
TLS,2003,MCV1,15
TLS,2003,MCV1,55
TLS,2003,Pol1,20
TLS,2003,Pol1,65
TLS,2003,Pol3,17
TLS,2003,Pol3,57
TLS,2004,TT2+,13
TLS,2004,TT2+,60
TLS,2008,BCG,76.6
TLS,2008,BCG,49.4
TLS,2008,BCG,76.7
TLS,2008,BCG,27.3
TLS,2008,DTP1,74.2
TLS,2008,DTP1,49
TLS,2008,DTP1,75.1
TLS,2008,DTP1,26.1
TLS,2008,DTP3,64.2
TLS,2008,DTP3,47
TLS,2008,DTP3,66.4
TLS,2008,DTP3,19.4
TLS,2008,FULL,47.2
TLS,2008,FULL,44.4
TLS,2008,FULL,52.6
TLS,2008,FULL,8.2
TLS,2008,HepB1,73.7
TLS,2008,HepB1,49
TLS,2008,HepB1,74.6
TLS,2008,HepB1,25.7
TLS,2008,HepB3,62.9
TLS,2008,HepB3,46.8
TLS,2008,HepB3,65.7
TLS,2008,HepB3,18.9
TLS,2008,MCV1,60
TLS,2008,MCV1,44.6
TLS,2008,MCV1,67.8
TLS,2008,MCV1,23.2
TLS,2008,PAB,79.8
TLS,2008,Pol1,74
TLS,2008,Pol1,49.1
TLS,2008,Pol1,74.9
TLS,2008,Pol1,25.7
TLS,2008,Pol3,54.4
TLS,2008,Pol3,47
TLS,2008,Pol3,56.2
TLS,2008,Pol3,9.1
TLS,2008,TT2+,75.8
TLS,2010,MCV1,69.6
TLS,2012,BCG,85.5
TLS,2012,DTP1,84.5
TLS,2012,DTP3,82.6
TLS,2012,FULL,74.3
TLS,2012,MCV1,76.8
TLS,2012,Pol1,83.9
TLS,2012,Pol3,82.1
TLS,2014,BCG,73.9
TLS,2014,BCG,40.2
TLS,2014,BCG,76.6
TLS,2014,BCG,36.4
TLS,2014,DTP1,73.2
TLS,2014,DTP1,40.4
TLS,2014,DTP1,75.4
TLS,2014,DTP1,35
TLS,2014,DTP2,65.9
TLS,2014,DTP2,38.9
TLS,2014,DTP2,68.5
TLS,2014,DTP2,29.6
TLS,2014,DTP3,51.6
TLS,2014,DTP3,37.8
TLS,2014,DTP3,55.3
TLS,2014,DTP3,17.5
TLS,2014,FULL,36.5
TLS,2014,FULL,34.9
TLS,2014,FULL,42.3
TLS,2014,FULL,7.4
TLS,2014,FULL <1 year,32.8
TLS,2014,FULL <1 year,34.2
TLS,2014,FULL <1 year,38.4
TLS,2014,FULL <1 year,4.3
TLS,2014,HepB1,73.2
TLS,2014,HepB1,40.4
TLS,2014,HepB1,75.4
TLS,2014,HepB1,35
TLS,2014,HepB3,51.6
TLS,2014,HepB3,37.8
TLS,2014,HepB3,55.3
TLS,2014,HepB3,17.5
TLS,2014,Hib1,73.2
TLS,2014,Hib1,40.4
TLS,2014,Hib1,75.4
TLS,2014,Hib1,35
TLS,2014,Hib3,51.6
TLS,2014,Hib3,37.8
TLS,2014,Hib3,55.3
TLS,2014,Hib3,17.5
TLS,2014,MCV1,64.1
TLS,2014,MCV1,36.4
TLS,2014,MCV1,70
TLS,2014,MCV1,33.6
TLS,2014,Pol1,67.9
TLS,2014,Pol1,40.1
TLS,2014,Pol1,69.5
TLS,2014,Pol1,29.4
TLS,2014,Pol2,58.3
TLS,2014,Pol2,39.1
TLS,2014,Pol2,60.4
TLS,2014,Pol2,21.3
TLS,2014,Pol3,45
TLS,2014,Pol3,38.3
TLS,2014,Pol3,48.4
TLS,2014,Pol3,10.1
TLS,2015,BCG,79.1
TLS,2015,BCG,51
TLS,2015,BCG,80.5
TLS,2015,BCG,29.5
TLS,2015,DTP1,77.4
TLS,2015,DTP1,50.5
TLS,2015,DTP1,78.4
TLS,2015,DTP1,27.9
TLS,2015,DTP2,71.1
TLS,2015,DTP2,48.8
TLS,2015,DTP2,71.8
TLS,2015,DTP2,22.9
TLS,2015,DTP3,60.1
TLS,2015,DTP3,47.5
TLS,2015,DTP3,61.7
TLS,2015,DTP3,14.1
TLS,2015,FULL,45.2
TLS,2015,FULL,42.6
TLS,2015,FULL,48.7
TLS,2015,FULL,6.1
TLS,2015,FULL <1 year,41.3
TLS,2015,FULL <1 year,41.4
TLS,2015,FULL <1 year,45.2
TLS,2015,FULL <1 year,3.9
TLS,2015,HepB1,77.4
TLS,2015,HepB1,50.5
TLS,2015,HepB1,78.4
TLS,2015,HepB1,27.9
TLS,2015,HepB3,60.1
TLS,2015,HepB3,47.5
TLS,2015,HepB3,61.7
TLS,2015,HepB3,14.1
TLS,2015,Hib1,77.4
TLS,2015,Hib1,50.5
TLS,2015,Hib1,78.4
TLS,2015,Hib1,27.9
TLS,2015,Hib3,60.1
TLS,2015,Hib3,47.5
TLS,2015,Hib3,61.7
TLS,2015,Hib3,14.1
TLS,2015,MCV1,65.4
TLS,2015,MCV1,43.8
TLS,2015,MCV1,69.3
TLS,2015,MCV1,25.5
TLS,2015,PAB,72
TLS,2015,Pol1,72.6
TLS,2015,Pol1,50
TLS,2015,Pol1,73.1
TLS,2015,Pol1,23
TLS,2015,Pol2,64
TLS,2015,Pol2,48.9
TLS,2015,Pol2,64.5
TLS,2015,Pol2,15.6
TLS,2015,Pol3,53
TLS,2015,Pol3,47
TLS,2015,Pol3,54.3
TLS,2015,Pol3,7.3
TLS,2015,TT2+,60.4
TON,2002,BCG,87
TON,2002,DTP3,96
TON,2002,HepB3,94
TON,2002,MCV1,84
TON,2002,Pol3,96
TON,2008,BCG,84.6
TON,2008,DTP1,80.6
TON,2008,DTP3,61.3
TON,2008,FULL,3
TON,2008,HepB1,80.6
TON,2008,HepB3,61.3
TON,2008,Hib1,80.6
TON,2008,Hib3,61.3
TON,2008,MCV1,6.3
TON,2008,Pol1,83.1
TON,2008,Pol3,61.1
TON,2009,BCG,85.4
TON,2009,DTP1,83.6
TON,2009,DTP3,59.4
TON,2009,FULL,1.5
TON,2009,HepB1,83.6
TON,2009,HepB3,59.4
TON,2009,Hib1,83.6
TON,2009,Hib3,59.4
TON,2009,MCV1,2.3
TON,2009,Pol1,84.2
TON,2009,Pol3,60.2
TON,2010,BCG,86.8
TON,2010,DTP1,83.4
TON,2010,DTP3,59.9
TON,2010,FULL,1.4
TON,2010,HepB1,83.4
TON,2010,HepB3,59.9
TON,2010,Hib1,83.4
TON,2010,Hib3,59.9
TON,2010,MCV1,2.1
TON,2010,Pol1,84.9
TON,2010,Pol3,61.2
TON,2011,BCG,89.4
TON,2011,BCG,48.2
TON,2011,BCG,89.4
TON,2011,BCG,41.2
TON,2011,DTP1,86
TON,2011,DTP1,48
TON,2011,DTP1,86
TON,2011,DTP1,38.1
TON,2011,DTP3,65.1
TON,2011,DTP3,46.5
TON,2011,DTP3,65.7
TON,2011,DTP3,19.2
TON,2011,FULL,2.5
TON,2011,FULL,30
TON,2011,FULL,46.3
TON,2011,FULL,16.3
TON,2011,HepB1,86
TON,2011,HepB1,48
TON,2011,HepB1,86
TON,2011,HepB1,38.1
TON,2011,HepB3,65.1
TON,2011,HepB3,46.5
TON,2011,HepB3,65.7
TON,2011,HepB3,19.2
TON,2011,Hib1,86
TON,2011,Hib1,48
TON,2011,Hib1,86
TON,2011,Hib1,38.1
TON,2011,Hib3,65.1
TON,2011,Hib3,46.5
TON,2011,Hib3,65.7
TON,2011,Hib3,19.2
TON,2011,MCV1,3.5
TON,2011,MCV1,30
TON,2011,MCV1,66.2
TON,2011,MCV1,36.2
TON,2011,PAB,71.2
TON,2011,Pol1,87.9
TON,2011,Pol1,48
TON,2011,Pol1,87.9
TON,2011,Pol1,39.9
TON,2011,Pol3,67.1
TON,2011,Pol3,46.5
TON,2011,Pol3,67.8
TON,2011,Pol3,21.3
TON,2011,TT2+,41.1
TTO,2004,DTP1,74.1
TTO,2004,DTP1,73.1
TTO,2004,DTP1,85.6
TTO,2004,DTP1,12.5
TTO,2004,DTP3,72.5
TTO,2004,DTP3,68.7
TTO,2004,DTP3,76.9
TTO,2004,DTP3,8.3
TTO,2004,FULL,50.2
TTO,2004,FULL,61.2
TTO,2004,FULL,65.9
TTO,2004,FULL,4.8
TTO,2004,HepB1,77.6
TTO,2004,HepB1,68.1
TTO,2004,HepB1,81.9
TTO,2004,HepB1,13.8
TTO,2004,HepB3,70
TTO,2004,HepB3,65.1
TTO,2004,HepB3,74
TTO,2004,HepB3,8.9
TTO,2004,Hib1,79.1
TTO,2004,Hib1,73.3
TTO,2004,Hib1,84.4
TTO,2004,Hib1,11.1
TTO,2004,Hib3,14.6
TTO,2004,Hib3,10.3
TTO,2004,Hib3,16.2
TTO,2004,Hib3,5.9
TTO,2004,MCV1,88.9
TTO,2004,MCV1,78.6
TTO,2004,MCV1,90.7
TTO,2004,MCV1,12.1
TTO,2004,PAB,24.4
TTO,2004,Pol1,95.1
TTO,2004,Pol1,80
TTO,2004,Pol1,95.7
TTO,2004,Pol1,15.7
TTO,2004,Pol3,81.9
TTO,2004,Pol3,79
TTO,2004,Pol3,86.2
TTO,2004,Pol3,7.2
TTO,2004,TT2+,9.2
TTO,2004,YFV,35.2
TTO,2004,YFV,77.1
TTO,2004,YFV,89.2
TTO,2004,YFV,12.1
TUN,2004,MCV1,98.5
TUN,2005,BCG,98.6
TUN,2005,DTP3,99.7
TUN,2005,HepB3,99.2
TUN,2005,Hib3,99.7
TUN,2005,Pol3,99.7
TUN,2005,TT2+,37
TUN,2010,BCG,98.1
TUN,2010,BCG,83
TUN,2010,BCG,98.2
TUN,2010,BCG,15.2
TUN,2010,DTP1,98.4
TUN,2010,DTP1,84
TUN,2010,DTP1,99.3
TUN,2010,DTP1,15.3
TUN,2010,DTP3,91.7
TUN,2010,DTP3,82.9
TUN,2010,DTP3,95.9
TUN,2010,DTP3,13
TUN,2010,FULL,74.3
TUN,2010,FULL,78.6
TUN,2010,FULL,86.4
TUN,2010,FULL,7.8
TUN,2010,HepB1,98.2
TUN,2010,HepB1,84.2
TUN,2010,HepB1,98.2
TUN,2010,HepB1,14
TUN,2010,HepB3,89.5
TUN,2010,HepB3,83.1
TUN,2010,HepB3,91.9
TUN,2010,HepB3,8.8
TUN,2010,MCV1,85.9
TUN,2010,MCV1,79
TUN,2010,MCV1,94.3
TUN,2010,MCV1,15.3
TUN,2010,PAB,26.2
TUN,2010,Pol1,98.4
TUN,2010,Pol1,83.9
TUN,2010,Pol1,99.3
TUN,2010,Pol1,15.5
TUN,2010,Pol3,89.1
TUN,2010,Pol3,82.8
TUN,2010,Pol3,93.8
TUN,2010,Pol3,11
TUN,2010,TT2+,12.4
TUR,2003,BCG,86.2
TUR,2003,BCG,51.5
TUR,2003,BCG,87.7
TUR,2003,BCG,36.2
TUR,2003,DTP1,86.9
TUR,2003,DTP1,51.9
TUR,2003,DTP1,88.5
TUR,2003,DTP1,36.6
TUR,2003,DTP3,62.2
TUR,2003,DTP3,48.5
TUR,2003,DTP3,64.4
TUR,2003,DTP3,15.9
TUR,2003,MCV1,71.2
TUR,2003,MCV1,48.9
TUR,2003,MCV1,79.4
TUR,2003,MCV1,30.5
TUR,2003,Pol1,92.5
TUR,2003,Pol1,52.2
TUR,2003,Pol1,94.7
TUR,2003,Pol1,42.5
TUR,2003,Pol3,66.5
TUR,2003,Pol3,48.4
TUR,2003,Pol3,69.1
TUR,2003,Pol3,20.7
TUR,2007,BCG,95.7
TUR,2007,BCG,71.3
TUR,2007,BCG,95.9
TUR,2007,BCG,24.6
TUR,2007,DTP1,96.5
TUR,2007,DTP1,72.3
TUR,2007,DTP1,97.2
TUR,2007,DTP1,24.9
TUR,2007,DTP3,85.3
TUR,2007,DTP3,70.8
TUR,2007,DTP3,89.3
TUR,2007,DTP3,18.5
TUR,2007,FULL,74.6
TUR,2007,FULL,63.8
TUR,2007,FULL,80.5
TUR,2007,FULL,16.8
TUR,2007,HepB1,96.4
TUR,2007,HepB1,72.1
TUR,2007,HepB1,96.5
TUR,2007,HepB1,24.3
TUR,2007,HepB3,83.9
TUR,2007,HepB3,70
TUR,2007,HepB3,85.9
TUR,2007,HepB3,15.9
